source,target,weight,interaction_type,depth
105961577,619441580,5.0,follow,1
105961577,1160069840943513601,5.0,follow,1
105961577,1537131237403512835,5.0,follow,1
105961577,1253878879,5.0,follow,1
105961577,1302301259836219392,5.0,follow,1
105961577,2532926269,5.0,follow,1
105961577,2480758555,5.0,follow,1
105961577,2282589480,5.0,follow,1
105961577,1169132665670447106,5.0,follow,1
105961577,2417694960,5.0,follow,1
2439038563,1274287728167915522,5.0,follow,1
2439038563,2466279320,5.0,follow,1
2439038563,117233133,5.0,follow,1
2439038563,70831441,5.0,follow,1
2439038563,872631068385464320,5.0,follow,1
2439038563,186420551,5.0,follow,1
2439038563,568879807,5.0,follow,1
2439038563,180115578,5.0,follow,1
2439038563,1891523745929732096,5.0,follow,1
2439038563,1743487864934162432,5.0,follow,1
2439038563,441465751,5.0,follow,1
2439038563,800854096219471872,5.0,follow,1
2439038563,1655762298022113280,5.0,follow,1
2439038563,1720046887,5.0,follow,1
2439038563,48008938,5.0,follow,1
2439038563,1219282049070063617,5.0,follow,1
2439038563,776585502606721024,5.0,follow,1
2439038563,2939913921,5.0,follow,1
2439038563,1745106082790318080,5.0,follow,1
2439038563,891077171673931776,5.0,follow,1
2439038563,19739933,5.0,follow,1
2439038563,162124540,5.0,follow,1
2439038563,4783690002,5.0,follow,1
2439038563,911297187664949248,5.0,follow,1
2439038563,1661523610111193088,5.0,follow,1
2439038563,778764142412984320,5.0,follow,1
2439038563,948040017653391360,5.0,follow,1
2439038563,14355222,5.0,follow,1
2439038563,834832429709828096,5.0,follow,1
2439038563,775449094739197953,5.0,follow,1
2439038563,153196789,5.0,follow,1
2439038563,1084212657761148928,5.0,follow,1
2439038563,96999384,5.0,follow,1
2439038563,33836629,5.0,follow,1
2439038563,14647570,5.0,follow,1
2439038563,19722699,5.0,follow,1
2427750102,1300499698227261443,5.0,follow,1
2427750102,3318453596,5.0,follow,1
2427750102,706319291696619520,5.0,follow,1
2427750102,1961011421107687424,5.0,follow,1
2427750102,1937236128010240001,5.0,follow,1
2427750102,1838355640890331137,5.0,follow,1
2427750102,2928857970,5.0,follow,1
2427750102,3323583422,5.0,follow,1
2427750102,337119125,5.0,follow,1
2427750102,1348060735746703365,5.0,follow,1
2427750102,21978309,5.0,follow,1
2427750102,2400261,5.0,follow,1
2427750102,23191588,5.0,follow,1
2427750102,1848225128783720448,5.0,follow,1
2427750102,1919157203275309056,5.0,follow,1
2427750102,1699840054200352769,5.0,follow,1
2427750102,1648128136997904384,5.0,follow,1
2427750102,423094645,5.0,follow,1
2427750102,636513296,5.0,follow,1
2427750102,1831363142485438464,5.0,follow,1
2427750102,1767327893984837632,5.0,follow,1
2427750102,1572622539943190530,5.0,follow,1
2427750102,1722358586674757632,5.0,follow,1
2427750102,774394008395218944,5.0,follow,1
2427750102,1017297373901434880,5.0,follow,1
2427750102,1397675142738706433,5.0,follow,1
2427750102,3237721718,5.0,follow,1
2427750102,1061031472776261637,5.0,follow,1
2427750102,1756300375278379008,5.0,follow,1
2427750102,1425836804,5.0,follow,1
2427750102,847263121865441281,5.0,follow,1
2427750102,14287212,5.0,follow,1
2427750102,2873601823,5.0,follow,1
2427750102,1260917258970451969,5.0,follow,1
2427750102,1248073940771246084,5.0,follow,1
2427750102,1704389888362401793,5.0,follow,1
2427750102,71810803,5.0,follow,1
2427750102,2430581473,5.0,follow,1
2427750102,1553740482,5.0,follow,1
2427750102,2167438963,5.0,follow,1
2427750102,1044577084759298048,5.0,follow,1
2427750102,668473,5.0,follow,1
2427750102,99033888,5.0,follow,1
2427750102,1388425130989084672,5.0,follow,1
2427750102,1581010974,5.0,follow,1
2427750102,1856982013745504256,5.0,follow,1
2427750102,371313814,5.0,follow,1
2427750102,25073877,5.0,follow,1
2427750102,147176609,5.0,follow,1
2427750102,1079186393404821504,5.0,follow,1
2427750102,3086182267,5.0,follow,1
2427750102,1585850214652342272,5.0,follow,1
2427750102,1798498192385884160,5.0,follow,1
2427750102,1439308222289039363,5.0,follow,1
2427750102,1633701649,5.0,follow,1
2427750102,1465576382130311168,5.0,follow,1
2427750102,1883684566667522048,5.0,follow,1
2427750102,800854096219471872,5.0,follow,1
2427750102,1923615112369262592,5.0,follow,1
2427750102,1491153628899409922,5.0,follow,1
2427750102,781362272073428993,5.0,follow,1
2427750102,1899286786456596480,5.0,follow,1
2427750102,1852361477946011648,5.0,follow,1
2427750102,1900917433684107264,5.0,follow,1
2427750102,1497372744245145602,5.0,follow,1
2427750102,1463791052805091330,5.0,follow,1
2427750102,3894853155,5.0,follow,1
2427750102,1674959982549250054,5.0,follow,1
2427750102,3797269694,5.0,follow,1
2427750102,1084212657761148928,5.0,follow,1
2427750102,962554652,5.0,follow,1
2427750102,4398626122,5.0,follow,1
2427750102,162124540,5.0,follow,1
2427750102,1460283925,5.0,follow,1
2427750102,1858391149586640896,5.0,follow,1
2427750102,1502523159479652352,5.0,follow,1
2427750102,992940509457928192,5.0,follow,1
2427750102,20658715,5.0,follow,1
2427750102,881959726958862337,5.0,follow,1
2427750102,1682601133435666432,5.0,follow,1
2427750102,1201232615015104513,5.0,follow,1
2427750102,198708725,5.0,follow,1
2427750102,325111978,5.0,follow,1
2427750102,1532409218359144466,5.0,follow,1
2427750102,1173552893003255808,5.0,follow,1
2427750102,2353563199,5.0,follow,1
2427750102,381289719,5.0,follow,1
2427750102,845968426011119616,5.0,follow,1
2427750102,1605,5.0,follow,1
2427750102,1622799748569735168,5.0,follow,1
2427750102,272696832,5.0,follow,1
2427750102,1512682935547277319,5.0,follow,1
2427750102,1540038673810350080,5.0,follow,1
2427750102,18856867,5.0,follow,1
2427750102,34743251,5.0,follow,1
2427750102,1200616796295847936,5.0,follow,1
2427750102,1058927125,5.0,follow,1
2427750102,1434573311468580867,5.0,follow,1
2427750102,1137601775224012801,5.0,follow,1
2427750102,16228398,5.0,follow,1
2427750102,1115469247449145344,5.0,follow,1
2427750102,1713328782,5.0,follow,1
2427750102,2547323635,5.0,follow,1
2427750102,1448794553188642842,5.0,follow,1
2427750102,183749519,5.0,follow,1
2427750102,1661523610111193088,5.0,follow,1
2427750102,137463715,5.0,follow,1
2427750102,568879807,5.0,follow,1
2427750102,1273327266957688832,5.0,follow,1
2427750102,1909390269533011968,5.0,follow,1
2427750102,1527020295059648513,5.0,follow,1
2427750102,1219282049070063617,5.0,follow,1
2427750102,89803479,5.0,follow,1
2427750102,834832429709828096,5.0,follow,1
2427750102,1588323862110162944,5.0,follow,1
2427750102,1233216503626924033,5.0,follow,1
2427750102,1720665183188922368,5.0,follow,1
2427750102,1776630549085335552,5.0,follow,1
2427750102,1154631045653753856,5.0,follow,1
2427750102,4544645238,5.0,follow,1
2427750102,4650523840,5.0,follow,1
2427750102,1312037690091753472,5.0,follow,1
2427750102,1221133829538295810,5.0,follow,1
2427750102,1452305373625454599,5.0,follow,1
2427750102,970813378607267840,5.0,follow,1
2427750102,1168562970022076416,5.0,follow,1
2427750102,1298994817829965825,5.0,follow,1
2427750102,1199145208895725573,5.0,follow,1
2427750102,1622260212798291972,5.0,follow,1
2427750102,1409061004114206721,5.0,follow,1
2427750102,1638378968171823107,5.0,follow,1
2427750102,1341087029048827904,5.0,follow,1
2427750102,1598545553327067137,5.0,follow,1
2427750102,62562916,5.0,follow,1
2427750102,1421328887330582528,5.0,follow,1
2427750102,1286742474568998912,5.0,follow,1
2427750102,2704294333,5.0,follow,1
1023014000,21742844,5.0,follow,1
1023014000,87657877,5.0,follow,1
1023014000,1283514442337128454,5.0,follow,1
1023014000,1790426443278594048,5.0,follow,1
1023014000,24699707,5.0,follow,1
1023014000,14810076,5.0,follow,1
1023014000,10809412,5.0,follow,1
1023014000,195447057,5.0,follow,1
1023014000,67072369,5.0,follow,1
1023014000,1859267479622557697,5.0,follow,1
1023014000,183339560,5.0,follow,1
1023014000,1497738457996832774,5.0,follow,1
1023014000,1498325348328648711,5.0,follow,1
1023014000,4876039738,5.0,follow,1
1023014000,2398002414,5.0,follow,1
1023014000,1082912120,5.0,follow,1
1023014000,1072660589061791745,5.0,follow,1
1023014000,1838355640890331137,5.0,follow,1
1023014000,3405862156,5.0,follow,1
1023014000,1244596843,5.0,follow,1
1023014000,1225160978737831938,5.0,follow,1
1023014000,1007735221,5.0,follow,1
1023014000,1092374611,5.0,follow,1
1023014000,1480673713179795457,5.0,follow,1
1023014000,1953337039510003712,5.0,follow,1
1023014000,1219282049070063617,5.0,follow,1
1023014000,2846681903,5.0,follow,1
1023014000,1094742534348251136,5.0,follow,1
1023014000,147176609,5.0,follow,1
1023014000,570106493,5.0,follow,1
1023014000,1879652428490149888,5.0,follow,1
1023014000,593047872,5.0,follow,1
1023014000,158808511,5.0,follow,1
1023014000,30187291,5.0,follow,1
1023014000,1001114465692200960,5.0,follow,1
1023014000,1319015701269667841,5.0,follow,1
1023014000,70175205,5.0,follow,1
1023014000,2952500029,5.0,follow,1
1023014000,1937236128010240001,5.0,follow,1
1023014000,196028340,5.0,follow,1
1023014000,31014489,5.0,follow,1
1023014000,41869261,5.0,follow,1
1023014000,1328409419344990208,5.0,follow,1
1023014000,1505635897810821120,5.0,follow,1
1023014000,1603509121755521036,5.0,follow,1
1023014000,1283516355757723656,5.0,follow,1
1023014000,224425804,5.0,follow,1
1023014000,112187977,5.0,follow,1
1023014000,716924515133947905,5.0,follow,1
1023014000,47126544,5.0,follow,1
1023014000,2611178209,5.0,follow,1
1023014000,101624176,5.0,follow,1
1023014000,14561327,5.0,follow,1
1023014000,1319250540480598026,5.0,follow,1
1023014000,93957809,5.0,follow,1
1023014000,710153440144592896,5.0,follow,1
1023014000,4767021,5.0,follow,1
1023014000,6352222,5.0,follow,1
1023014000,44791521,5.0,follow,1
1023014000,1493380967846797314,5.0,follow,1
1023014000,20658715,5.0,follow,1
1023014000,2898879504,5.0,follow,1
1023014000,71450251,5.0,follow,1
1023014000,472310616,5.0,follow,1
1023014000,1835745787784859648,5.0,follow,1
1023014000,1496348031494819842,5.0,follow,1
1023014000,2829177691,5.0,follow,1
1023014000,69085128,5.0,follow,1
1023014000,1879650942410481666,5.0,follow,1
1023014000,383362636,5.0,follow,1
1023014000,16477634,5.0,follow,1
1023014000,368447608,5.0,follow,1
1023014000,562325211,5.0,follow,1
1023014000,1058927125,5.0,follow,1
1023014000,1420609694402433028,5.0,follow,1
1023014000,1870113484337487872,5.0,follow,1
1023014000,1866186566286135296,5.0,follow,1
1023014000,1522359661172830214,5.0,follow,1
1023014000,1856103946567462912,5.0,follow,1
1023014000,431968702,5.0,follow,1
1023014000,258518266,5.0,follow,1
1023014000,1076577039669489664,5.0,follow,1
1023014000,1856751787644260354,5.0,follow,1
1023014000,1371519617550663687,5.0,follow,1
1023014000,1604863807574212611,5.0,follow,1
1023014000,1542228578,5.0,follow,1
1023014000,2174533082,5.0,follow,1
1023014000,1282121312,5.0,follow,1
1023014000,1625171724814761997,5.0,follow,1
1023014000,8493552,5.0,follow,1
1023014000,1457231394833268743,5.0,follow,1
1023014000,1622343577790726144,5.0,follow,1
1023014000,1845238708779483138,5.0,follow,1
1023014000,41280228,5.0,follow,1
1023014000,887992016,5.0,follow,1
1023014000,1577241403,5.0,follow,1
1023014000,4484386293,5.0,follow,1
1023014000,122104353,5.0,follow,1
1023014000,1405886484,5.0,follow,1
1023014000,1316471712549011456,5.0,follow,1
1023014000,939254989070802944,5.0,follow,1
1023014000,23275456,5.0,follow,1
1023014000,1326180756310331399,5.0,follow,1
1023014000,446719282,5.0,follow,1
1023014000,1057727778085330949,5.0,follow,1
1023014000,1040475510193545216,5.0,follow,1
1023014000,1256001485164261376,5.0,follow,1
1023014000,55769345,5.0,follow,1
1023014000,774170436057731073,5.0,follow,1
1023014000,11094232,5.0,follow,1
1023014000,1330170106501079041,5.0,follow,1
1023014000,2361631088,5.0,follow,1
1023014000,3292307982,5.0,follow,1
1023014000,115190692,5.0,follow,1
1023014000,31472652,5.0,follow,1
1023014000,1052776963293761536,5.0,follow,1
1023014000,151808246,5.0,follow,1
1023014000,4118757023,5.0,follow,1
1023014000,240823321,5.0,follow,1
1023014000,423216326,5.0,follow,1
1023014000,137463715,5.0,follow,1
1023014000,1320413527698530306,5.0,follow,1
1023014000,167771431,5.0,follow,1
1023014000,1276636970,5.0,follow,1
1023014000,992126114,5.0,follow,1
1023014000,834832429709828096,5.0,follow,1
1023014000,15928389,5.0,follow,1
1023014000,1502356865794985986,5.0,follow,1
1023014000,12831,5.0,follow,1
1023014000,427766081,5.0,follow,1
1023014000,25263396,5.0,follow,1
1023014000,1091042849561473031,5.0,follow,1
1023014000,77954485,5.0,follow,1
1023014000,1390673534033092608,5.0,follow,1
1023014000,45715045,5.0,follow,1
1023014000,636513296,5.0,follow,1
1023014000,1042038539800731650,5.0,follow,1
1023014000,333520075,5.0,follow,1
1023014000,3557386648,5.0,follow,1
1023014000,794272917706211328,5.0,follow,1
1023014000,835789494,5.0,follow,1
1023014000,1484016650521395200,5.0,follow,1
1023014000,3257593736,5.0,follow,1
1023014000,1725745711755530240,5.0,follow,1
1023014000,1332639385553166336,5.0,follow,1
1023014000,705807268835672064,5.0,follow,1
1023014000,52305649,5.0,follow,1
1023014000,167628717,5.0,follow,1
1023014000,1660374805638688768,5.0,follow,1
1023014000,1573957999395225601,5.0,follow,1
1023014000,284333988,5.0,follow,1
1023014000,716933677,5.0,follow,1
1023014000,58560480,5.0,follow,1
1023014000,2858238545,5.0,follow,1
1023014000,3300401027,5.0,follow,1
1023014000,519786310,5.0,follow,1
1023014000,813333008,5.0,follow,1
1023014000,2852570664,5.0,follow,1
1023014000,842566566394941445,5.0,follow,1
1023014000,610552974,5.0,follow,1
1023014000,1188971165424865280,5.0,follow,1
1023014000,2435639028,5.0,follow,1
1023014000,9490952,5.0,follow,1
1023014000,2284154340,5.0,follow,1
1023014000,119756545,5.0,follow,1
1023014000,361044311,5.0,follow,1
1023014000,895332160130891776,5.0,follow,1
1023014000,1070681708826120192,5.0,follow,1
1023014000,1290762290224984064,5.0,follow,1
1023014000,175184725,5.0,follow,1
1023014000,116988614,5.0,follow,1
1023014000,11768582,5.0,follow,1
1023014000,28917111,5.0,follow,1
1023014000,14417215,5.0,follow,1
1023014000,20263710,5.0,follow,1
1023014000,2400261,5.0,follow,1
1023014000,38190583,5.0,follow,1
1023014000,24775410,5.0,follow,1
1023014000,64844802,5.0,follow,1
1023014000,12901712,5.0,follow,1
1023014000,4939401,5.0,follow,1
1023014000,10078,5.0,follow,1
1023014000,891077171673931776,5.0,follow,1
1023014000,1059680847425527808,5.0,follow,1
1023014000,1034844617261248512,5.0,follow,1
1023014000,1520136498967990274,5.0,follow,1
1023014000,62513246,5.0,follow,1
1023014000,5029891,5.0,follow,1
1023014000,15506669,5.0,follow,1
1023014000,1229072922641301508,5.0,follow,1
1023014000,1581722167401758722,5.0,follow,1
1023014000,389738350,5.0,follow,1
1023014000,4638706452,5.0,follow,1
1023014000,1725212451749367808,5.0,follow,1
1023014000,1321307127873490948,5.0,follow,1
1023014000,938990005820600321,5.0,follow,1
1023014000,1344353560599928833,5.0,follow,1
1023014000,1743276102531899392,5.0,follow,1
1023014000,1142122182538981376,5.0,follow,1
1023014000,1347196249,5.0,follow,1
1023014000,46911207,5.0,follow,1
1023014000,996785343008595969,5.0,follow,1
1023014000,357835557,5.0,follow,1
1023014000,1752189517690544128,5.0,follow,1
1023014000,1572675547,5.0,follow,1
1023014000,1941726806,5.0,follow,1
1023014000,1343477816449507328,5.0,follow,1
1023014000,43878033,5.0,follow,1
1023014000,1336103401,5.0,follow,1
1023014000,7846,5.0,follow,1
1023014000,59023203,5.0,follow,1
1023014000,258475649,5.0,follow,1
1023014000,3239896262,5.0,follow,1
1023014000,37597184,5.0,follow,1
1023014000,28090436,5.0,follow,1
1023014000,154221292,5.0,follow,1
1023014000,759894532649545732,5.0,follow,1
1023014000,1356434353623093249,5.0,follow,1
1023014000,20302200,5.0,follow,1
1023014000,66169171,5.0,follow,1
1023014000,7352832,5.0,follow,1
1023014000,535358285,5.0,follow,1
1023014000,1522646693514207232,5.0,follow,1
1023014000,1716553527840079872,5.0,follow,1
1023014000,4831580349,5.0,follow,1
1023014000,15534471,5.0,follow,1
1023014000,34719119,5.0,follow,1
1023014000,806058672619212800,5.0,follow,1
1023014000,96999384,5.0,follow,1
1023014000,14293310,5.0,follow,1
1023014000,574595266,5.0,follow,1
1023014000,825088493764407298,5.0,follow,1
1023014000,23242559,5.0,follow,1
1023014000,1949194382,5.0,follow,1
1023014000,1616163256413863943,5.0,follow,1
1023014000,186420551,5.0,follow,1
1023014000,1715092631418507264,5.0,follow,1
1023014000,883821067,5.0,follow,1
1023014000,7456262,5.0,follow,1
1023014000,64324543,5.0,follow,1
1023014000,991451,5.0,follow,1
1023014000,1489164711652466688,5.0,follow,1
1023014000,180115578,5.0,follow,1
1023014000,22685229,5.0,follow,1
1023014000,793288660040896512,5.0,follow,1
1023014000,882511862524465152,5.0,follow,1
1023014000,847439533,5.0,follow,1
1023014000,1032406226502479872,5.0,follow,1
1023014000,905201,5.0,follow,1
1023014000,34743251,5.0,follow,1
1023014000,1720046887,5.0,follow,1
1023014000,128463721,5.0,follow,1
1023014000,1095841166,5.0,follow,1
1023014000,17406365,5.0,follow,1
1023014000,1522405142888255488,5.0,follow,1
1023014000,1518265999367286787,5.0,follow,1
1023014000,1720665183188922368,5.0,follow,1
1023014000,226053662,5.0,follow,1
1023014000,731595021950976000,5.0,follow,1
1023014000,15254510,5.0,follow,1
1023014000,46624314,5.0,follow,1
1023014000,51091819,5.0,follow,1
1023014000,19740214,5.0,follow,1
1023014000,246560802,5.0,follow,1
1023014000,1031668515978264577,5.0,follow,1
1023014000,1442044614760828930,5.0,follow,1
1023014000,111831289,5.0,follow,1
1023014000,1463791052805091330,5.0,follow,1
1023014000,88536428,5.0,follow,1
1023014000,1694443104466608128,5.0,follow,1
1023014000,1074186848069713920,5.0,follow,1
1023014000,1417826366687383563,5.0,follow,1
1023014000,1457867047334031360,5.0,follow,1
1023014000,1084212657761148928,5.0,follow,1
1023014000,1341814365889179649,5.0,follow,1
1023014000,30352096,5.0,follow,1
1023014000,15998669,5.0,follow,1
1023014000,1267913180153548800,5.0,follow,1
1023014000,874721012897562624,5.0,follow,1
1023014000,1697877270428291072,5.0,follow,1
1023014000,1538776922334937088,5.0,follow,1
1023014000,5686722,5.0,follow,1
1023014000,1148488566881705984,5.0,follow,1
1023014000,1393153849100312580,5.0,follow,1
1023014000,1141052916570214400,5.0,follow,1
1023014000,1970298139,5.0,follow,1
1023014000,12273252,5.0,follow,1
1023014000,1201418773183504384,5.0,follow,1
1023014000,969750482,5.0,follow,1
1023014000,129536637,5.0,follow,1
1023014000,175624200,5.0,follow,1
1023014000,21146468,5.0,follow,1
1023014000,1676954230035476482,5.0,follow,1
1023014000,218811492,5.0,follow,1
1023014000,1333606579602599936,5.0,follow,1
1023014000,2595244026,5.0,follow,1
1023014000,393132580,5.0,follow,1
1023014000,13348,5.0,follow,1
1023014000,2244121213,5.0,follow,1
1023014000,2850858010,5.0,follow,1
1023014000,1173552893003255808,5.0,follow,1
1023014000,3431414189,5.0,follow,1
1023014000,1087957969915006976,5.0,follow,1
1023014000,4914384040,5.0,follow,1
1023014000,15277208,5.0,follow,1
1023014000,45245045,5.0,follow,1
1023014000,38474558,5.0,follow,1
1023014000,2530947115,5.0,follow,1
1023014000,1024646484468191232,5.0,follow,1
1023014000,48262890,5.0,follow,1
1023014000,780033829784485888,5.0,follow,1
1023014000,1383170311110098945,5.0,follow,1
1023014000,327695031,5.0,follow,1
1023014000,1323340710,5.0,follow,1
1023014000,65385274,5.0,follow,1
1023014000,928106436,5.0,follow,1
1023014000,41608741,5.0,follow,1
1023014000,1163786515144724485,5.0,follow,1
1023014000,1413236917626449926,5.0,follow,1
1023014000,2220269617,5.0,follow,1
1023014000,206026629,5.0,follow,1
1023014000,2466279320,5.0,follow,1
1023014000,16984977,5.0,follow,1
1023014000,1132783836230803462,5.0,follow,1
1023014000,95731075,5.0,follow,1
1023014000,250259063,5.0,follow,1
1023014000,1508506771173920768,5.0,follow,1
1023014000,568879807,5.0,follow,1
1023014000,14351515,5.0,follow,1
1023014000,185507820,5.0,follow,1
1023014000,146004872,5.0,follow,1
1023014000,3270678680,5.0,follow,1
1023014000,2992837323,5.0,follow,1
1023014000,957568530626555904,5.0,follow,1
1023014000,68538286,5.0,follow,1
1023014000,2939913921,5.0,follow,1
1023014000,1679145533263183874,5.0,follow,1
1023014000,1495078042498002950,5.0,follow,1
1023014000,1661523610111193088,5.0,follow,1
1023014000,532791696,5.0,follow,1
1023014000,1449060373949206534,5.0,follow,1
1023014000,1588323862110162944,5.0,follow,1
1023014000,3237721718,5.0,follow,1
1023014000,881959726958862337,5.0,follow,1
1023014000,18104734,5.0,follow,1
1023014000,587212706,5.0,follow,1
1023014000,1635195806855884801,5.0,follow,1
1023014000,1543155343198494721,5.0,follow,1
1023014000,4688151132,5.0,follow,1
1023014000,59597712,5.0,follow,1
1023014000,1128159740599656448,5.0,follow,1
1023014000,12,5.0,follow,1
1023014000,2324943602,5.0,follow,1
1023014000,2451757824,5.0,follow,1
1023014000,24724611,5.0,follow,1
1023014000,423065127,5.0,follow,1
1023014000,3439990697,5.0,follow,1
1023014000,97707247,5.0,follow,1
1023014000,1507536562480824321,5.0,follow,1
1023014000,796584325,5.0,follow,1
1023014000,315718949,5.0,follow,1
1023014000,23511272,5.0,follow,1
1023014000,2508783510,5.0,follow,1
1023014000,48642190,5.0,follow,1
1023014000,2324423269,5.0,follow,1
1023014000,340489850,5.0,follow,1
1023014000,1332464886979452928,5.0,follow,1
1023014000,1260917258970451969,5.0,follow,1
1023014000,2519944916,5.0,follow,1
1023014000,1390208256,5.0,follow,1
1023014000,952532437875265538,5.0,follow,1
1023014000,1214528593,5.0,follow,1
1023014000,173157358,5.0,follow,1
1023014000,28131948,5.0,follow,1
1023014000,86481377,5.0,follow,1
1023014000,1460283925,5.0,follow,1
1023014000,5620142,5.0,follow,1
1023014000,183749519,5.0,follow,1
1023014000,3918111614,5.0,follow,1
1023014000,710610891058716673,5.0,follow,1
1023014000,86351835,5.0,follow,1
1023014000,3271724281,5.0,follow,1
1023014000,1375306561355186176,5.0,follow,1
1023014000,90878551,5.0,follow,1
1023014000,105538409,5.0,follow,1
1023014000,44227726,5.0,follow,1
1023014000,1548047967499669506,5.0,follow,1
1023014000,14450509,5.0,follow,1
1023014000,1436080998366777346,5.0,follow,1
1023014000,407800233,5.0,follow,1
1023014000,16535432,5.0,follow,1
1023014000,2700292374,5.0,follow,1
1023014000,794433401591693312,5.0,follow,1
1023014000,977687191202693125,5.0,follow,1
1023014000,865622395,5.0,follow,1
1023014000,162124540,5.0,follow,1
1023014000,2309105822,5.0,follow,1
1023014000,68746721,5.0,follow,1
1023014000,2465283662,5.0,follow,1
1023014000,1359330863587147776,5.0,follow,1
1023014000,1233216503626924033,5.0,follow,1
1023014000,1651242848,5.0,follow,1
1023014000,427089628,5.0,follow,1
1023014000,788065764255211520,5.0,follow,1
1023014000,1654119518,5.0,follow,1
1023014000,370418635,5.0,follow,1
1023014000,1335132884278108161,5.0,follow,1
1023014000,1209960539390201864,5.0,follow,1
1023014000,5943622,5.0,follow,1
1023014000,1474091860025122817,5.0,follow,1
1023014000,548263294,5.0,follow,1
1023014000,1007413134,5.0,follow,1
1023014000,14130366,5.0,follow,1
1023014000,1158800425325383682,5.0,follow,1
1023014000,2917275246,5.0,follow,1
1023014000,892072054148796416,5.0,follow,1
1023014000,1192625531025608705,5.0,follow,1
1023014000,1605,5.0,follow,1
1023014000,1506911064050470915,5.0,follow,1
1023014000,1396491776739905542,5.0,follow,1
1023014000,1041175266133827585,5.0,follow,1
1023014000,1485617878812483590,5.0,follow,1
1023014000,939091,5.0,follow,1
1023014000,6134882,5.0,follow,1
1023014000,813286,5.0,follow,1
1023014000,1652541,5.0,follow,1
1023014000,507282756,5.0,follow,1
1023014000,426489053,5.0,follow,1
1023014000,407149465,5.0,follow,1
1023014000,773821382878720000,5.0,follow,1
1023014000,911297187664949248,5.0,follow,1
1023014000,774760712723771392,5.0,follow,1
1023014000,289158382,5.0,follow,1
1023014000,46950574,5.0,follow,1
1023014000,719823895403053056,5.0,follow,1
1023014000,21872745,5.0,follow,1
1023014000,749779355694313472,5.0,follow,1
1023014000,66967746,5.0,follow,1
1023014000,855795176282968065,5.0,follow,1
1023014000,783356145670852608,5.0,follow,1
1023014000,98073161,5.0,follow,1
1023014000,20810416,5.0,follow,1
1023014000,1315235702,5.0,follow,1
1023014000,318063815,5.0,follow,1
1023014000,37254334,5.0,follow,1
1023014000,3333052551,5.0,follow,1
1023014000,2314443930,5.0,follow,1
1023014000,178690368,5.0,follow,1
1023014000,22385548,5.0,follow,1
1023014000,3460735528,5.0,follow,1
1023014000,797433864,5.0,follow,1
1023014000,197684961,5.0,follow,1
1023014000,2981968107,5.0,follow,1
1023014000,2902658140,5.0,follow,1
1023014000,476582730,5.0,follow,1
1023014000,3053460216,5.0,follow,1
1023014000,130745589,5.0,follow,1
1023014000,14105423,5.0,follow,1
1023014000,11766442,5.0,follow,1
1023014000,33836629,5.0,follow,1
1023014000,1219731110,5.0,follow,1
1023014000,119810404,5.0,follow,1
1023014000,2956121356,5.0,follow,1
1023014000,955599008,5.0,follow,1
1023014000,70831441,5.0,follow,1
1023014000,1442906958,5.0,follow,1
1023014000,796092645193846784,5.0,follow,1
1023014000,1482581556,5.0,follow,1
1023014000,29843511,5.0,follow,1
1023014000,14122266,5.0,follow,1
1023014000,360540433,5.0,follow,1
1023014000,709543955126333440,5.0,follow,1
1023014000,4783690002,5.0,follow,1
1023014000,1449978614,5.0,follow,1
1023014000,504020426,5.0,follow,1
1023014000,775449094739197953,5.0,follow,1
1023014000,26970530,5.0,follow,1
1023014000,2895499182,5.0,follow,1
1023014000,748267272939020293,5.0,follow,1
1023014000,1312835460,5.0,follow,1
1023014000,57859591,5.0,follow,1
1023014000,189111072,5.0,follow,1
1023014000,2484879287,5.0,follow,1
1023014000,57201408,5.0,follow,1
1023014000,160277219,5.0,follow,1
1023014000,3356531254,5.0,follow,1
1023014000,23749577,5.0,follow,1
1023014000,2775621423,5.0,follow,1
1023014000,15363432,5.0,follow,1
1023014000,2573466488,5.0,follow,1
1023014000,2561813820,5.0,follow,1
80460759,1200006502544793600,5.0,follow,1
80460759,1251900966770794498,5.0,follow,1
80460759,14836282,5.0,follow,1
80460759,1351778115400265731,5.0,follow,1
80460759,66369181,5.0,follow,1
80460759,34050619,5.0,follow,1
80460759,1881841388096270336,5.0,follow,1
80460759,1557505554490310660,5.0,follow,1
80460759,1861251505896001536,5.0,follow,1
80460759,1541478309623730180,5.0,follow,1
80460759,183749519,5.0,follow,1
80460759,1708626459625930753,5.0,follow,1
80460759,900868190,5.0,follow,1
80460759,117338050,5.0,follow,1
80460759,1333606579602599936,5.0,follow,1
80460759,1500129642,5.0,follow,1
80460759,2853461537,5.0,follow,1
80460759,1446432654,5.0,follow,1
80460759,1446591064777936897,5.0,follow,1
80460759,1042294214,5.0,follow,1
80460759,1211851854071484416,5.0,follow,1
80460759,2472399354,5.0,follow,1
80460759,15647676,5.0,follow,1
80460759,1733467884,5.0,follow,1
80460759,4145214629,5.0,follow,1
80460759,23129429,5.0,follow,1
80460759,598626311,5.0,follow,1
80460759,389230624,5.0,follow,1
80460759,2214652482,5.0,follow,1
80460759,294293982,5.0,follow,1
80460759,276540738,5.0,follow,1
80460759,2598018877,5.0,follow,1
80460759,878575811250573312,5.0,follow,1
80460759,755974657,5.0,follow,1
80460759,1395097762136412161,5.0,follow,1
80460759,1671572105098403858,5.0,follow,1
80460759,1349496288899862528,5.0,follow,1
